timestamp,compressor_pressure,pneumatic_panel_pressure,oil_temperature,motor_current
2020-04-10T02:21:00+00:00,-0.014000,9.221333,56.141667,0.042500
2020-04-10T02:22:00+00:00,-0.014000,9.153333,55.695833,0.042917
2020-04-10T02:23:00+00:00,-0.014000,9.087333,55.262500,0.042500
2020-04-10T02:24:00+00:00,-0.014000,9.017143,54.907143,0.042500
2020-04-10T02:25:00+00:00,-0.014667,8.946667,54.520833,0.042083
2020-04-10T02:26:00+00:00,-0.014000,8.882667,54.120833,0.042500
2020-04-10T02:27:00+00:00,-0.014000,8.820667,53.837500,0.042500
2020-04-10T02:28:00+00:00,-0.015000,8.758000,53.629167,0.042500
2020-04-10T02:29:00+00:00,-0.015000,8.698000,53.312500,0.042500
2020-04-10T02:30:00+00:00,-0.015667,8.638667,53.037500,0.042500
2020-04-10T02:31:00+00:00,-0.014667,8.580000,52.766667,0.042500
2020-04-10T02:32:00+00:00,-0.015667,8.522000,52.508333,0.042500
2020-04-10T02:33:00+00:00,-0.015333,8.464667,52.241667,0.042500
2020-04-10T02:34:00+00:00,-0.015333,8.407667,52.020833,0.042500
2020-04-10T02:35:00+00:00,-0.015667,8.352000,51.733333,0.042500
2020-04-10T02:36:00+00:00,-0.015333,8.296667,51.495833,0.042500
2020-04-10T02:37:00+00:00,-0.015000,8.242333,51.233333,0.042500
2020-04-10T02:38:00+00:00,-0.014333,8.188667,51.037500,0.042500
2020-04-10T02:39:00+00:00,-0.015333,8.134667,50.766667,0.042500
2020-04-10T02:40:00+00:00,1.765333,8.087333,50.516667,1.832917
2020-04-10T02:41:00+00:00,8.788000,8.765667,51.720833,5.962500
2020-04-10T02:42:00+00:00,9.672000,9.769714,57.432143,6.102857
2020-04-10T02:43:00+00:00,1.206000,10.011333,63.737500,4.136667
2020-04-10T02:44:00+00:00,-0.017000,9.881667,65.220833,3.825000
2020-04-10T02:45:00+00:00,-0.014000,9.788667,64.658333,3.824167
2020-04-10T02:46:00+00:00,-0.014000,9.708667,62.350000,3.811667
2020-04-10T02:47:00+00:00,-0.013667,9.635333,61.662500,3.797500
2020-04-10T02:48:00+00:00,-0.013333,9.565333,60.900000,3.812083
2020-04-10T02:49:00+00:00,-0.014000,9.496000,60.662500,3.806250
2020-04-10T02:50:00+00:00,-0.013000,9.426000,60.354167,0.671667
2020-04-10T02:51:00+00:00,-0.013333,9.357333,58.533333,0.045000
2020-04-10T02:52:00+00:00,-0.013667,9.288333,57.191667,0.042917
2020-04-10T02:53:00+00:00,-0.013333,9.220667,56.450000,0.042500
2020-04-10T02:54:00+00:00,-0.013667,9.153000,55.987500,0.042500
2020-04-10T02:55:00+00:00,-0.014000,9.088333,55.541667,0.042917
2020-04-10T02:56:00+00:00,-0.014333,9.021667,55.200000,0.042500
2020-04-10T02:57:00+00:00,-0.014000,8.956333,54.820833,0.042917
2020-04-10T02:58:00+00:00,-0.014000,8.892333,54.516667,0.042500
2020-04-10T02:59:00+00:00,-0.014000,8.829333,54.262500,0.042917
2020-04-10T03:00:00+00:00,-0.014000,8.767000,53.875000,0.042500
2020-04-10T03:01:00+00:00,-0.015143,8.700286,53.600000,0.042500
2020-04-10T03:02:00+00:00,-0.014667,8.635667,53.283333,0.042500
2020-04-10T03:03:00+00:00,-0.014333,8.576333,53.025000,0.042500
2020-04-10T03:04:00+00:00,-0.014333,8.517667,52.754167,0.042500
2020-04-10T03:05:00+00:00,-0.015000,8.460667,52.470833,0.042500
2020-04-10T03:06:00+00:00,-0.016000,8.404333,52.250000,0.042500
2020-04-10T03:07:00+00:00,-0.015000,8.348000,51.925000,0.042917
2020-04-10T03:08:00+00:00,-0.015667,8.293000,51.729167,0.042500
2020-04-10T03:09:00+00:00,-0.015667,8.237667,51.475000,0.042500
2020-04-10T03:10:00+00:00,-0.015333,8.183667,51.250000,0.042500
2020-04-10T03:11:00+00:00,-0.015333,8.129333,50.975000,0.042500
2020-04-10T03:12:00+00:00,2.560667,8.107333,50.725000,1.935000
2020-04-10T03:13:00+00:00,9.433667,8.987667,52.220833,6.130000
2020-04-10T03:14:00+00:00,6.721000,9.937667,57.895833,5.424167
2020-04-10T03:15:00+00:00,-0.019667,9.963000,62.658333,3.827500
2020-04-10T03:16:00+00:00,-0.015000,9.845333,63.629167,3.834167
2020-04-10T03:17:00+00:00,-0.013333,9.757000,61.808333,3.822917
2020-04-10T03:18:00+00:00,-0.014000,9.679333,61.150000,3.805833
2020-04-10T03:19:00+00:00,-0.013714,9.598571,60.632143,3.806071
2020-04-10T03:20:00+00:00,-0.013667,9.521333,60.312500,3.812500
2020-04-10T03:21:00+00:00,-0.013333,9.452000,60.354167,1.292083
2020-04-10T03:22:00+00:00,-0.014000,9.381333,58.804167,0.044583
2020-04-10T03:23:00+00:00,-0.014000,9.311000,57.170833,0.043333
2020-04-10T03:24:00+00:00,-0.013667,9.243000,56.179167,0.042917
2020-04-10T03:25:00+00:00,-0.013667,9.174000,55.608333,0.042500
2020-04-10T03:26:00+00:00,-0.014000,9.106000,55.208333,0.042500
2020-04-10T03:27:00+00:00,-0.014333,9.039333,54.866667,0.042500
2020-04-10T03:28:00+00:00,-0.014333,8.973667,54.541667,0.042500
2020-04-10T03:29:00+00:00,-0.014667,8.909000,54.150000,0.042917
2020-04-10T03:30:00+00:00,-0.015000,8.845000,53.845833,0.042917
2020-04-10T03:31:00+00:00,-0.014333,8.781667,53.554167,0.042500
2020-04-10T03:32:00+00:00,-0.014667,8.719667,53.262500,0.042500
2020-04-10T03:33:00+00:00,-0.014667,8.658667,53.004167,0.042917
2020-04-10T03:34:00+00:00,-0.015000,8.598333,52.750000,0.042500
2020-04-10T03:35:00+00:00,-0.015333,8.540667,52.479167,0.042500
2020-04-10T03:36:00+00:00,-0.014667,8.482667,52.191667,0.042500
2020-04-10T03:37:00+00:00,-0.015143,8.419714,51.975000,0.042500
2020-04-10T03:38:00+00:00,-0.015000,8.359333,51.787500,0.042500
2020-04-10T03:39:00+00:00,-0.015667,8.302667,51.541667,0.042500
2020-04-10T03:40:00+00:00,-0.015000,8.249000,51.341667,0.042500
2020-04-10T03:41:00+00:00,-0.015000,8.192667,51.062500,0.042500
2020-04-10T03:42:00+00:00,-0.015667,8.137667,50.779167,0.042500
2020-04-10T03:43:00+00:00,1.289000,8.084333,50.541667,1.732500
2020-04-10T03:44:00+00:00,9.039000,8.726667,51.533333,5.999583
2020-04-10T03:45:00+00:00,9.708333,9.741333,56.670833,6.048750
2020-04-10T03:46:00+00:00,4.425000,10.082333,62.466667,4.840417
2020-04-10T03:47:00+00:00,-0.018000,9.981667,64.095833,3.819167
2020-04-10T03:48:00+00:00,-0.014667,9.883667,64.583333,3.806250
2020-04-10T03:49:00+00:00,-0.013667,9.800000,62.445833,3.795833
2020-04-10T03:50:00+00:00,-0.013667,9.723667,61.775000,3.811250
2020-04-10T03:51:00+00:00,-0.012667,9.651667,61.220833,3.784583
2020-04-10T03:52:00+00:00,-0.013333,9.581667,60.775000,3.808750
2020-04-10T03:53:00+00:00,-0.012667,9.511667,60.612500,1.305833
2020-04-10T03:54:00+00:00,-0.013000,9.440667,59.137500,0.044583
2020-04-10T03:55:00+00:00,-0.014000,9.369000,57.516667,0.043333
2020-04-10T03:56:00+00:00,-0.014000,9.294571,56.614286,0.043571
2020-04-10T03:57:00+00:00,-0.014000,9.220000,56.029167,0.042917
2020-04-10T03:58:00+00:00,-0.014333,9.152000,55.650000,0.042917
2020-04-10T03:59:00+00:00,-0.014000,9.085667,55.216667,0.042500
2020-04-10T04:00:00+00:00,-0.014667,9.018333,54.904167,0.042500
2020-04-10T04:01:00+00:00,-0.014000,8.953000,54.604167,0.042500
2020-04-10T04:02:00+00:00,-0.014333,8.888333,54.283333,0.042917
2020-04-10T04:03:00+00:00,-0.015000,8.824667,53.945833,0.042500
2020-04-10T04:04:00+00:00,-0.014667,8.761667,53.691667,0.042500
2020-04-10T04:05:00+00:00,-0.015333,8.700000,53.333333,0.042500
2020-04-10T04:06:00+00:00,-0.014333,8.639000,53.150000,0.042500
2020-04-10T04:07:00+00:00,-0.015333,8.579000,52.870833,0.042500
2020-04-10T04:08:00+00:00,-0.015000,8.520333,52.579167,0.042500
2020-04-10T04:09:00+00:00,-0.015000,8.462333,52.362500,0.042917
2020-04-10T04:10:00+00:00,-0.015000,8.404333,52.058333,0.042500
2020-04-10T04:11:00+00:00,-0.015000,8.347333,51.858333,0.042500
2020-04-10T04:12:00+00:00,-0.016000,8.291000,51.608333,0.042500
2020-04-10T04:13:00+00:00,-0.015000,8.236333,51.379167,0.042500
2020-04-10T04:14:00+00:00,-0.015667,8.181667,51.170833,0.042500
2020-04-10T04:15:00+00:00,-0.016571,8.121143,50.864286,0.042500
2020-04-10T04:16:00+00:00,4.765333,8.226333,50.687500,3.832083
2020-04-10T04:17:00+00:00,9.497000,9.282333,53.237500,6.020000
2020-04-10T04:18:00+00:00,3.242667,10.032333,59.387500,4.641250
2020-04-10T04:19:00+00:00,-0.018000,9.930000,63.225000,3.832917
2020-04-10T04:20:00+00:00,-0.015000,9.825000,63.566667,3.829583
2020-04-10T04:21:00+00:00,-0.013333,9.739000,61.525000,3.813750
2020-04-10T04:22:00+00:00,-0.013667,9.662000,61.004167,3.815417
2020-04-10T04:23:00+00:00,-0.013333,9.588667,60.520833,3.789167
2020-04-10T04:24:00+00:00,-0.013000,9.517667,60.362500,3.795417
2020-04-10T04:25:00+00:00,-0.013333,9.447667,60.262500,1.300417
2020-04-10T04:26:00+00:00,-0.014000,9.376000,58.554167,0.044583
2020-04-10T04:27:00+00:00,-0.014000,9.306000,57.066667,0.043750
2020-04-10T04:28:00+00:00,-0.014000,9.237333,56.116667,0.042917
2020-04-10T04:29:00+00:00,-0.014333,9.169000,55.629167,0.042500
2020-04-10T04:30:00+00:00,-0.014000,9.102000,55.245833,0.042500
2020-04-10T04:31:00+00:00,-0.014000,9.034333,54.850000,0.042500
2020-04-10T04:32:00+00:00,-0.014333,8.969000,54.516667,0.042500
2020-04-10T04:33:00+00:00,-0.014286,8.898571,54.192857,0.042500
2020-04-10T04:34:00+00:00,-0.015000,8.828667,53.825000,0.042500
2020-04-10T04:35:00+00:00,-0.015000,8.764667,53.479167,0.042500
2020-04-10T04:36:00+00:00,-0.014667,8.702667,53.208333,0.042500
2020-04-10T04:37:00+00:00,-0.015000,8.642000,52.945833,0.042500
2020-04-10T04:38:00+00:00,-0.015333,8.582333,52.700000,0.042500
2020-04-10T04:39:00+00:00,-0.016000,8.523000,52.433333,0.042500
2020-04-10T04:40:00+00:00,-0.015667,8.465333,52.204167,0.042500
2020-04-10T04:41:00+00:00,-0.015000,8.408333,51.941667,0.042500
2020-04-10T04:42:00+00:00,-0.014333,8.351333,51.745833,0.042500
2020-04-10T04:43:00+00:00,-0.015000,8.295000,51.512500,0.042917
2020-04-10T04:44:00+00:00,-0.015333,8.239667,51.220833,0.042500
2020-04-10T04:45:00+00:00,-0.015333,8.185000,51.020833,0.042500
2020-04-10T04:46:00+00:00,-0.015667,8.129333,50.783333,0.042500
2020-04-10T04:47:00+00:00,2.667667,8.114000,50.570833,1.977083
2020-04-10T04:48:00+00:00,8.989000,9.022333,52.229167,6.042500
2020-04-10T04:49:00+00:00,6.359000,9.983333,57.829167,5.306667
2020-04-10T04:50:00+00:00,-0.020667,9.992333,63.116667,3.828750
2020-04-10T04:51:00+00:00,-0.015000,9.875000,64.137500,3.831667
2020-04-10T04:52:00+00:00,-0.014333,9.785333,62.216667,3.810417
2020-04-10T04:53:00+00:00,-0.014000,9.700571,61.350000,3.806786
2020-04-10T04:54:00+00:00,-0.012667,9.621333,60.866667,3.822917
2020-04-10T04:55:00+00:00,-0.013000,9.551667,60.504167,3.799167
2020-04-10T04:56:00+00:00,-0.013333,9.482667,60.450000,1.912083
2020-04-10T04:57:00+00:00,-0.013000,9.410667,59.066667,0.045000
2020-04-10T04:58:00+00:00,-0.014000,9.341667,57.454167,0.043333
2020-04-10T04:59:00+00:00,-0.013333,9.272000,56.425000,0.043333
2020-04-10T05:00:00+00:00,-0.014000,9.202667,55.829167,0.042500
2020-04-10T05:01:00+00:00,-0.014000,9.134333,55.420833,0.042917
2020-04-10T05:02:00+00:00,-0.014000,9.067333,55.058333,0.042500
2020-04-10T05:03:00+00:00,-0.014000,9.003000,54.737500,0.042500
2020-04-10T05:04:00+00:00,-0.014000,8.936333,54.400000,0.042500
2020-04-10T05:05:00+00:00,-0.014000,8.872667,54.095833,0.042500
2020-04-10T05:06:00+00:00,-0.015000,8.810000,53.766667,0.042500
2020-04-10T05:07:00+00:00,-0.014000,8.747667,53.504167,0.042083
2020-04-10T05:08:00+00:00,-0.014333,8.685667,53.254167,0.042500
2020-04-10T05:09:00+00:00,-0.015000,8.626667,52.908333,0.042500
2020-04-10T05:10:00+00:00,-0.015000,8.566333,52.741667,0.042500
2020-04-10T05:11:00+00:00,-0.015667,8.509000,52.512500,0.042500
2020-04-10T05:12:00+00:00,-0.015429,8.446286,52.225000,0.042500
2020-04-10T05:13:00+00:00,-0.015333,8.384333,51.987500,0.042500
2020-04-10T05:14:00+00:00,-0.015000,8.328000,51.758333,0.042500
2020-04-10T05:15:00+00:00,-0.015333,8.271333,51.491667,0.042500
2020-04-10T05:16:00+00:00,-0.015000,8.215000,51.275000,0.042500
2020-04-10T05:17:00+00:00,-0.016000,8.160000,51.012500,0.042500
2020-04-10T05:18:00+00:00,-0.015333,8.104667,50.754167,0.042500
2020-04-10T05:19:00+00:00,6.981333,8.384667,50.862500,4.842083
2020-04-10T05:20:00+00:00,9.953667,9.530000,54.458333,6.153333
2020-04-10T05:21:00+00:00,1.729333,10.039000,60.550000,4.241250
2020-04-10T05:22:00+00:00,-0.016667,9.889667,63.454167,3.822500
2020-04-10T05:23:00+00:00,-0.014333,9.790667,62.787500,3.829167
2020-04-10T05:24:00+00:00,-0.013000,9.709000,61.308333,3.803750
2020-04-10T05:25:00+00:00,-0.013000,9.632667,60.837500,3.818333
2020-04-10T05:26:00+00:00,-0.013667,9.559333,60.337500,3.814167
2020-04-10T05:27:00+00:00,-0.012667,9.489667,60.383333,3.810000
2020-04-10T05:28:00+00:00,-0.013333,9.420000,60.029167,0.046667
2020-04-10T05:29:00+00:00,-0.013000,9.350000,58.229167,0.043750
2020-04-10T05:30:00+00:00,-0.013667,9.281000,56.820833,0.043333
2020-04-10T05:31:00+00:00,-0.014000,9.206571,55.953571,0.042500
2020-04-10T05:32:00+00:00,-0.014000,9.134333,55.454167,0.042917
2020-04-10T05:33:00+00:00,-0.013333,9.067667,55.058333,0.042500
2020-04-10T05:34:00+00:00,-0.014000,9.002000,54.658333,0.042917
2020-04-10T05:35:00+00:00,-0.014333,8.936667,54.337500,0.042500
2020-04-10T05:36:00+00:00,-0.015000,8.873000,54.054167,0.042500
2020-04-10T05:37:00+00:00,-0.014333,8.809667,53.733333,0.042917
2020-04-10T05:38:00+00:00,-0.014333,8.747000,53.475000,0.042500
2020-04-10T05:39:00+00:00,-0.015000,8.685000,53.195833,0.042500
2020-04-10T05:40:00+00:00,-0.015000,8.625000,52.904167,0.042500
2020-04-10T05:41:00+00:00,-0.014667,8.566333,52.658333,0.042500
2020-04-10T05:42:00+00:00,-0.015667,8.508000,52.483333,0.042500
2020-04-10T05:43:00+00:00,-0.015000,8.450000,52.166667,0.042500
2020-04-10T05:44:00+00:00,-0.015333,8.392333,51.983333,0.042500
2020-04-10T05:45:00+00:00,-0.015333,8.337000,51.762500,0.042500
2020-04-10T05:46:00+00:00,-0.015667,8.281000,51.541667,0.042917
2020-04-10T05:47:00+00:00,-0.015000,8.226333,51.308333,0.042500
2020-04-10T05:48:00+00:00,-0.015000,8.170667,51.062500,0.042500
2020-04-10T05:49:00+00:00,-0.016000,8.115667,50.820833,0.042500
2020-04-10T05:50:00+00:00,5.703429,8.309143,50.807143,4.132500
2020-04-10T05:51:00+00:00,9.697333,9.473333,54.341667,6.089167
2020-04-10T05:52:00+00:00,7.672000,9.983333,60.683333,5.619583
2020-04-10T05:53:00+00:00,1.710000,10.075333,63.937500,4.220417
2020-04-10T05:54:00+00:00,-0.016000,9.957333,65.050000,3.818750
2020-04-10T05:55:00+00:00,-0.013667,9.867000,64.087500,3.810417
2020-04-10T05:56:00+00:00,-0.012667,9.788667,62.633333,3.806250
2020-04-10T05:57:00+00:00,-0.013000,9.714667,61.970833,3.821667
2020-04-10T05:58:00+00:00,-0.013333,9.644333,61.129167,3.809583
2020-04-10T05:59:00+00:00,-0.013000,9.575000,61.004167,3.799583
2020-04-10T06:00:00+00:00,-0.012333,9.505667,60.562500,0.046250
2020-04-10T06:01:00+00:00,-0.013667,9.433333,58.737500,0.044167
2020-04-10T06:02:00+00:00,-0.013333,9.362000,57.450000,0.042917
2020-04-10T06:03:00+00:00,-0.014000,9.293000,56.654167,0.042500
2020-04-10T06:04:00+00:00,-0.013667,9.224667,56.220833,0.042083
2020-04-10T06:05:00+00:00,-0.013667,9.156333,55.750000,0.042500
2020-04-10T06:06:00+00:00,-0.014000,9.090000,55.437500,0.042500
2020-04-10T06:07:00+00:00,-0.014000,9.024000,55.075000,0.042500
2020-04-10T06:08:00+00:00,-0.014571,8.953714,54.764286,0.042857
2020-04-10T06:09:00+00:00,-0.014333,8.885000,54.416667,0.042500
2020-04-10T06:10:00+00:00,-0.014333,8.822667,54.083333,0.042500
2020-04-10T06:11:00+00:00,-0.015333,8.760000,53.800000,0.042500
2020-04-10T06:12:00+00:00,-0.014667,8.699000,53.516667,0.042500
2020-04-10T06:13:00+00:00,-0.014667,8.638000,53.220833,0.042500
2020-04-10T06:14:00+00:00,-0.014333,8.579667,52.962500,0.042500
2020-04-10T06:15:00+00:00,-0.014667,8.521333,52.712500,0.042500
2020-04-10T06:16:00+00:00,-0.015000,8.464000,52.466667,0.042500
2020-04-10T06:17:00+00:00,-0.015000,8.408333,52.237500,0.042917
2020-04-10T06:18:00+00:00,-0.015000,8.351667,51.962500,0.042500
2020-04-10T06:19:00+00:00,-0.015667,8.296000,51.758333,0.042500
2020-04-10T06:20:00+00:00,-0.015667,8.241667,51.483333,0.042500
2020-04-10T06:21:00+00:00,-0.015000,8.187667,51.229167,0.042083
2020-04-10T06:22:00+00:00,-0.014667,8.132667,51.025000,0.042500
2020-04-10T06:23:00+00:00,2.242333,8.098333,50.775000,1.850833
2020-04-10T06:24:00+00:00,9.381000,8.907333,52.025000,6.083750
2020-04-10T06:25:00+00:00,9.853667,9.895667,57.229167,6.210417
2020-04-10T06:26:00+00:00,-0.023333,10.006000,62.770833,3.830833
2020-04-10T06:27:00+00:00,-0.016000,9.873143,64.275000,3.817500
2020-04-10T06:28:00+00:00,-0.014000,9.776333,62.616667,3.819167
2020-04-10T06:29:00+00:00,-0.013000,9.698333,61.787500,3.803333
2020-04-10T06:30:00+00:00,-0.012667,9.625333,61.150000,3.815833
2020-04-10T06:31:00+00:00,-0.013333,9.554000,60.700000,3.782500
2020-04-10T06:32:00+00:00,-0.013333,9.485000,60.591667,2.541250
2020-04-10T06:33:00+00:00,-0.012667,9.414000,59.695833,0.044583
2020-04-10T06:34:00+00:00,-0.013333,9.344000,57.925000,0.044583
2020-04-10T06:35:00+00:00,-0.014000,9.275000,56.691667,0.043333
2020-04-10T06:36:00+00:00,-0.014000,9.206667,56.045833,0.043333
2020-04-10T06:37:00+00:00,-0.014000,9.139333,55.620833,0.042917
2020-04-10T06:38:00+00:00,-0.014000,9.072667,55.237500,0.042917
2020-04-10T06:39:00+00:00,-0.013667,9.007333,54.854167,0.042500
2020-04-10T06:40:00+00:00,-0.014667,8.943000,54.558333,0.042917
2020-04-10T06:41:00+00:00,-0.014333,8.878667,54.166667,0.042917
2020-04-10T06:42:00+00:00,-0.014667,8.816333,53.891667,0.042917
2020-04-10T06:43:00+00:00,-0.014000,8.753333,53.654167,0.042500
2020-04-10T06:44:00+00:00,-0.014667,8.693000,53.325000,0.042500
2020-04-10T06:45:00+00:00,-0.014667,8.632667,53.066667,0.043333
2020-04-10T06:46:00+00:00,-0.014571,8.568571,52.753571,0.042500
2020-04-10T06:47:00+00:00,-0.016000,8.504667,52.537500,0.042500
2020-04-10T06:48:00+00:00,-0.014333,8.447333,52.354167,0.042500
2020-04-10T06:49:00+00:00,-0.016000,8.390667,52.104167,0.042500
2020-04-10T06:50:00+00:00,-0.016000,8.333667,51.820833,0.042083
2020-04-10T06:51:00+00:00,-0.015667,8.277667,51.541667,0.042500
2020-04-10T06:52:00+00:00,-0.016000,8.222000,51.354167,0.042500
2020-04-10T06:53:00+00:00,-0.015667,8.168000,51.075000,0.042500
2020-04-10T06:54:00+00:00,-0.015000,8.113000,50.875000,0.042500
2020-04-10T06:55:00+00:00,5.473667,8.239000,50.762500,3.924167
2020-04-10T06:56:00+00:00,9.744333,9.341667,53.712500,6.212917
2020-04-10T06:57:00+00:00,3.983667,10.055667,59.754167,4.686667
2020-04-10T06:58:00+00:00,-0.018333,9.934000,63.491667,3.838333
2020-04-10T06:59:00+00:00,-0.014333,9.830000,63.966667,3.835417
